assignment_key,season,team_id,coach_id,coach_canonical_name,role,start_week,end_week,start_date,end_date,is_interim,is_shared,is_retained,verification_status,confidence_level,interval_basis,primary_source_url,notes
2024-MIA-quarterbacks_coach-01-18-darrell-bevell,2024,MIA,coach-darrell-bevell,Darrell Bevell,quarterbacks_coach,1,18,,,false,false,true,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: quarterbacks/pass game coordi-. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-MIN-head_coach-01-18-kevin-o-connell,2024,MIN,coach-kevin-o-connell,Kevin O'Connell,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-MIN-offensive_coordinator-01-18-wes-phillips,2024,MIN,coach-wes-phillips,Wes Phillips,offensive_coordinator,1,18,,,false,false,true,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-MIN-quarterbacks_coach-01-18-josh-mccown,2024,MIN,coach-josh-mccown,Josh McCown,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-NE-head_coach-01-18-jerod-mayo,2024,NE,coach-jerod-mayo,Jerod Mayo,head_coach,1,18,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-NE-offensive_coordinator-01-18-alex-van-pelt,2024,NE,coach-alex-van-pelt,Alex Van Pelt,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-NO-head_coach-01-18-dennis-allen,2024,NO,coach-dennis-allen,Dennis Allen,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-NO-offensive_coordinator-01-18-klint-kubiak,2024,NO,coach-klint-kubiak,Klint Kubiak,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-NO-quarterbacks_coach-01-18-andrew-janocko,2024,NO,coach-andrew-janocko,Andrew Janocko,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-NYG-head_coach-01-18-brian-daboll,2024,NYG,coach-brian-daboll,Brian Daboll,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-NYJ-head_coach-01-18-robert-saleh,2024,NYJ,coach-robert-saleh,Robert Saleh,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-NYJ-offensive_coordinator-01-18-nathaniel-hackett,2024,NYJ,coach-nathaniel-hackett,Nathaniel Hackett,offensive_coordinator,1,18,,,false,false,true,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-PHI-head_coach-01-18-nick-sirianni,2024,PHI,coach-nick-sirianni,Nick Sirianni,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-PHI-quarterbacks_coach-01-18-doug-nussmeier,2024,PHI,coach-doug-nussmeier,Doug Nussmeier,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-PIT-head_coach-01-18-mike-tomlin,2024,PIT,coach-mike-tomlin,Mike Tomlin,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-PIT-offensive_coordinator-01-18-arthur-smith,2024,PIT,coach-arthur-smith,Arthur Smith,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-PIT-quarterbacks_coach-01-18-tom-arth,2024,PIT,coach-tom-arth,Tom Arth,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-SEA-head_coach-01-18-mike-macdonald,2024,SEA,coach-mike-macdonald,Mike Macdonald,head_coach,1,18,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-SEA-offensive_coordinator-01-18-ryan-grubb,2024,SEA,coach-ryan-grubb,Ryan Grubb,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-SEA-quarterbacks_coach-01-18-charles-london,2024,SEA,coach-charles-london,Charles London,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-SF-head_coach-01-18-kyle-shanahan,2024,SF,coach-kyle-shanahan,Kyle Shanahan,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-SF-quarterbacks_coach-01-18-brian-griese,2024,SF,coach-brian-griese,Brian Griese,quarterbacks_coach,1,18,,,false,false,true,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-TB-head_coach-01-18-todd-bowles,2024,TB,coach-todd-bowles,Todd Bowles,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-TB-offensive_coordinator-01-18-liam-coen,2024,TB,coach-liam-coen,Liam Coen,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-TB-quarterbacks_coach-01-18-thaddeus-lewis,2024,TB,coach-thaddeus-lewis,Thaddeus Lewis,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-TEN-head_coach-01-18-brian-callahan,2024,TEN,coach-brian-callahan,Brian Callahan,head_coach,1,18,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-TEN-offensive_coordinator-01-18-nick-holz,2024,TEN,coach-nick-holz,Nick Holz,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-TEN-quarterbacks_coach-01-18-bo-hardegree,2024,TEN,coach-bo-hardegree,Bo Hardegree,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-WAS-head_coach-01-18-dan-quinn,2024,WAS,coach-dan-quinn,Dan Quinn,head_coach,1,18,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-WAS-offensive_coordinator-01-18-kliff-kingsbury,2024,WAS,coach-kliff-kingsbury,Kliff Kingsbury,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-WAS-quarterbacks_coach-01-18-tavita-pritchard,2024,WAS,coach-tavita-pritchard,Tavita Pritchard,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-ARI-head_coach-01-18-jonathan-gannon,2025,ARI,coach-jonathan-gannon,Jonathan Gannon,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-ARI-quarterbacks_coach-01-18-israel-woolfork,2025,ARI,coach-israel-woolfork,Israel Woolfork,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-ATL-head_coach-01-18-raheem-morris,2025,ATL,coach-raheem-morris,Raheem Morris,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-ATL-quarterbacks_coach-01-18-d-j-williams,2025,ATL,coach-d-j-williams,D.J. Williams,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-BAL-head_coach-01-18-john-harbaugh,2025,BAL,coach-john-harbaugh,John Harbaugh,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-BAL-offensive_coordinator-01-18-todd-monken,2025,BAL,coach-todd-monken,Todd Monken,offensive_coordinator,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-BAL-quarterbacks_coach-01-18-tee-martin,2025,BAL,coach-tee-martin,Tee Martin,quarterbacks_coach,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-BUF-head_coach-01-18-sean-mcdermott,2025,BUF,coach-sean-mcdermott,Sean McDermott,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-BUF-offensive_coordinator-01-18-joe-brady,2025,BUF,coach-joe-brady,Joe Brady,offensive_coordinator,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-BUF-quarterbacks_coach-01-18-ronald-curry,2025,BUF,coach-ronald-curry,Ronald Curry,quarterbacks_coach,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-CAR-head_coach-01-18-dave-canales,2025,CAR,coach-dave-canales,Dave Canales,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-CAR-quarterbacks_coach-01-18-will-harriger,2025,CAR,coach-will-harriger,Will Harriger,quarterbacks_coach,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-CHI-head_coach-01-18-ben-johnson,2025,CHI,coach-ben-johnson,Ben Johnson,head_coach,1,18,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-CHI-offensive_coordinator-01-18-declan-doyle,2025,CHI,coach-declan-doyle,Declan Doyle,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-CHI-quarterbacks_coach-01-18-j-t-barrett,2025,CHI,coach-j-t-barrett,J.T. Barrett,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-CIN-head_coach-01-18-zac-taylor,2025,CIN,coach-zac-taylor,Zac Taylor,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-CIN-quarterbacks_coach-01-18-brad-kragthorpe,2025,CIN,coach-brad-kragthorpe,Brad Kragthorpe,quarterbacks_coach,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-CLE-head_coach-01-18-kevin-stefanski,2025,CLE,coach-kevin-stefanski,Kevin Stefanski,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-CLE-offensive_coordinator-01-18-tommy-rees,2025,CLE,coach-tommy-rees,Tommy Rees,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-CLE-quarterbacks_coach-01-18-bill-musgrave,2025,CLE,coach-bill-musgrave,Bill Musgrave,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-DAL-head_coach-01-18-brian-schottenheimer,2025,DAL,coach-brian-schottenheimer,Brian Schottenheimer,head_coach,1,18,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-DAL-offensive_coordinator-01-18-klayton-adams,2025,DAL,coach-klayton-adams,Klayton Adams,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-DAL-quarterbacks_coach-01-18-steve-shimko,2025,DAL,coach-steve-shimko,Steve Shimko,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-DEN-head_coach-01-18-sean-payton,2025,DEN,coach-sean-payton,Sean Payton,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-DEN-offensive_coordinator-01-18-joe-lombardi,2025,DEN,coach-joe-lombardi,Joe Lombardi,offensive_coordinator,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-DET-head_coach-01-18-dan-campbell,2025,DET,coach-dan-campbell,Dan Campbell,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-DET-offensive_coordinator-01-18-john-morton,2025,DET,coach-john-morton,John Morton,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-DET-quarterbacks_coach-01-18-mark-brunell,2025,DET,coach-mark-brunell,Mark Brunell,quarterbacks_coach,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-GB-head_coach-01-18-matt-lafleur,2025,GB,coach-matt-lafleur,Matt LaFleur,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-GB-offensive_coordinator-01-18-adam-stenavich,2025,GB,coach-adam-stenavich,Adam Stenavich,offensive_coordinator,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-GB-quarterbacks_coach-01-18-sean-mannion,2025,GB,coach-sean-mannion,Sean Mannion,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-HOU-head_coach-01-18-demeco-ryans,2025,HOU,coach-demeco-ryans,DeMeco Ryans,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-HOU-offensive_coordinator-01-18-nick-caley,2025,HOU,coach-nick-caley,Nick Caley,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-IND-head_coach-01-18-shane-steichen,2025,IND,coach-shane-steichen,Shane Steichen,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-IND-offensive_coordinator-01-18-jim-bob-cooter,2025,IND,coach-jim-bob-cooter,Jim Bob Cooter,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-IND-quarterbacks_coach-01-18-cam-turner,2025,IND,coach-cam-turner,Cam Turner,quarterbacks_coach,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-JAX-head_coach-01-18-liam-coen,2025,JAX,coach-liam-coen,Liam Coen,head_coach,1,18,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-JAX-quarterbacks_coach-01-18-spencer-whipple,2025,JAX,coach-spencer-whipple,Spencer Whipple,quarterbacks_coach,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-KC-head_coach-01-18-andy-reid,2025,KC,coach-andy-reid,Andy Reid,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-KC-offensive_coordinator-01-18-matt-nagy,2025,KC,coach-matt-nagy,Matt Nagy,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-KC-quarterbacks_coach-01-18-david-girardi,2025,KC,coach-david-girardi,David Girardi,quarterbacks_coach,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-LA-head_coach-01-18-sean-mcvay,2025,LA,coach-sean-mcvay,Sean McVay,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-LA-offensive_coordinator-01-18-mike-lafleur,2025,LA,coach-mike-lafleur,Mike LaFleur,offensive_coordinator,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-LA-quarterbacks_coach-01-18-dave-ragone,2025,LA,coach-dave-ragone,Dave Ragone,quarterbacks_coach,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-LAC-head_coach-01-18-jim-harbaugh,2025,LAC,coach-jim-harbaugh,Jim Harbaugh,head_coach,1,18,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-LAC-offensive_coordinator-01-18-greg-roman,2025,LAC,coach-greg-roman,Greg Roman,offensive_coordinator,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-LAC-quarterbacks_coach-01-18-shane-day,2025,LAC,coach-shane-day,Shane Day,quarterbacks_coach,1,18,,,false,false,true,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2025-LV-head_coach-01-18-pete-carroll,2025,LV,coach-pete-carroll,Pete Carroll,head_coach,1,18,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2025-LV-offensive_coordinator-01-18-chip-kelly,2025,LV,coach-chip-kelly,Chip Kelly,offensive_coordinator,1,18,,,false,false,false,verified,high,season_designation,https://static.clubs.nfl.com/image/upload/patriots/fvc6qgwyqlztq1muztpi.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
