review_id,season,team_id,role,issue_type,candidate_names,priority,status,source_url,notes
2023-CHI-play_caller,2023,CHI,play_caller,explicit_play_caller_evidence_required,Luke Getsy,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-CHI-quarterbacks_coach-interval,2023,CHI,quarterbacks_coach,season_interval_verification_required,Andrew Janocko,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-CIN-offensive_coordinator-interval,2023,CIN,offensive_coordinator,season_interval_verification_required,Brian Callahan,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-CIN-play_caller,2023,CIN,play_caller,explicit_play_caller_evidence_required,Zac Taylor,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-CIN-quarterbacks_coach-interval,2023,CIN,quarterbacks_coach,season_interval_verification_required,Dan Pitcher,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-CLE-offensive_coordinator-interval,2023,CLE,offensive_coordinator,season_interval_verification_required,Alex Van Pelt,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-CLE-play_caller,2023,CLE,play_caller,explicit_play_caller_evidence_required,Kevin Stefanski,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-CLE-quarterbacks_coach,2023,CLE,quarterbacks_coach,missing_formal_role,Ashton Grant,medium,resolved,https://www.clevelandbrowns.com/news/browns-announce-additions-changes-to-2023-coaching-staff,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-DAL-offensive_coordinator-interval,2023,DAL,offensive_coordinator,season_interval_verification_required,Brian Schottenheimer,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-DAL-play_caller,2023,DAL,play_caller,explicit_play_caller_evidence_required,Mike McCarthy,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-DAL-quarterbacks_coach-interval,2023,DAL,quarterbacks_coach,season_interval_verification_required,Scott Tolzien,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-DEN-offensive_coordinator-interval,2023,DEN,offensive_coordinator,season_interval_verification_required,Joe Lombardi,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-DEN-play_caller,2023,DEN,play_caller,explicit_play_caller_evidence_required,Sean Payton,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-DEN-quarterbacks_coach-interval,2023,DEN,quarterbacks_coach,season_interval_verification_required,Davis Webb,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-DET-offensive_coordinator-interval,2023,DET,offensive_coordinator,season_interval_verification_required,Ben Johnson,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-DET-play_caller,2023,DET,play_caller,explicit_play_caller_evidence_required,Ben Johnson,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-DET-quarterbacks_coach-interval,2023,DET,quarterbacks_coach,season_interval_verification_required,Mark Brunell,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-GB-offensive_coordinator-interval,2023,GB,offensive_coordinator,season_interval_verification_required,Adam Stenavich,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-GB-play_caller,2023,GB,play_caller,explicit_play_caller_evidence_required,Matt LaFleur,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-GB-quarterbacks_coach-interval,2023,GB,quarterbacks_coach,season_interval_verification_required,Tom Clements,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-HOU-offensive_coordinator-interval,2023,HOU,offensive_coordinator,season_interval_verification_required,Bobby Slowik,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-HOU-play_caller,2023,HOU,play_caller,explicit_play_caller_evidence_required,Bobby Slowik,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-HOU-quarterbacks_coach,2023,HOU,quarterbacks_coach,missing_formal_role,Jerrod Johnson,medium,resolved,https://www.houstontexans.com/news/houston-texans-announce-2023-coaching-staff,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-IND-offensive_coordinator,2023,IND,offensive_coordinator,missing_formal_role,Jim Bob Cooter,medium,resolved,https://www.colts.com/news/jim-bob-cooter-offensive-coordinator-detroit-lions-peyton-manning-2023,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-IND-play_caller,2023,IND,play_caller,explicit_play_caller_evidence_required,Shane Steichen,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-IND-quarterbacks_coach-interval,2023,IND,quarterbacks_coach,season_interval_verification_required,Cam Turner,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-JAX-offensive_coordinator-interval,2023,JAX,offensive_coordinator,season_interval_verification_required,Press Taylor,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-JAX-play_caller,2023,JAX,play_caller,explicit_play_caller_evidence_required,Press Taylor,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-JAX-quarterbacks_coach,2023,JAX,quarterbacks_coach,missing_formal_role,Mike McCoy,medium,resolved,https://www.jaguars.com/news/on-to-2023-jaguars-quarterbacks,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-KC-offensive_coordinator,2023,KC,offensive_coordinator,missing_formal_role,Matt Nagy,medium,resolved,https://www.chiefs.com/news/chiefs-announce-coaching-staff-changes,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-KC-play_caller,2023,KC,play_caller,explicit_play_caller_evidence_required,Andy Reid,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-KC-quarterbacks_coach,2023,KC,quarterbacks_coach,missing_formal_role,David Girardi,medium,resolved,https://www.chiefs.com/news/chiefs-announce-coaching-staff-changes,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-LA-offensive_coordinator-interval,2023,LA,offensive_coordinator,season_interval_verification_required,Mike LaFleur,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-LA-play_caller,2023,LA,play_caller,explicit_play_caller_evidence_required,Sean McVay,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-LA-quarterbacks_coach-interval,2023,LA,quarterbacks_coach,season_interval_verification_required,Zac Robinson,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-LAC-offensive_coordinator,2023,LAC,offensive_coordinator,missing_formal_role,Kellen Moore,medium,resolved,https://www.chargers.com/news/chargers-add-coaching-staff-jeff-howard-doug-nussmeier,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-LAC-play_caller,2023,LAC,play_caller,explicit_play_caller_evidence_required,Kellen Moore,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-LAC-quarterbacks_coach,2023,LAC,quarterbacks_coach,missing_formal_role,Doug Nussmeier,medium,resolved,https://www.chargers.com/news/chargers-add-coaching-staff-jeff-howard-doug-nussmeier,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-LV-offensive_coordinator-interval,2023,LV,offensive_coordinator,season_interval_verification_required,Mick Lombardi,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-LV-play_caller,2023,LV,play_caller,explicit_play_caller_evidence_required,Josh McDaniels|Bo Hardegree,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-LV-quarterbacks_coach-interval,2023,LV,quarterbacks_coach,season_interval_verification_required,Bo Hardegree,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-MIA-offensive_coordinator-interval,2023,MIA,offensive_coordinator,season_interval_verification_required,Frank Smith,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-MIA-play_caller,2023,MIA,play_caller,explicit_play_caller_evidence_required,Mike McDaniel,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-MIA-quarterbacks_coach-interval,2023,MIA,quarterbacks_coach,season_interval_verification_required,Darrell Bevell,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-MIN-offensive_coordinator-interval,2023,MIN,offensive_coordinator,season_interval_verification_required,Wes Phillips,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-MIN-play_caller,2023,MIN,play_caller,explicit_play_caller_evidence_required,Kevin O'Connell,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-MIN-quarterbacks_coach,2023,MIN,quarterbacks_coach,missing_formal_role,Chris O'Hara,medium,resolved,https://www.vikings.com/news/2023-coaching-staff,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-NE-offensive_coordinator,2023,NE,offensive_coordinator,missing_formal_role,Bill O'Brien,medium,resolved,https://www.patriots.com/news/patriots-hire-bill-o-brien-as-offensive-coordinator-quarterbacks-coach,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-NE-play_caller,2023,NE,play_caller,explicit_play_caller_evidence_required,Bill O'Brien,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-NE-quarterbacks_coach,2023,NE,quarterbacks_coach,missing_formal_role,Bill O'Brien,medium,resolved,https://www.patriots.com/news/patriots-hire-bill-o-brien-as-offensive-coordinator-quarterbacks-coach,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-NO-offensive_coordinator-interval,2023,NO,offensive_coordinator,season_interval_verification_required,Pete Carmichael,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-NO-play_caller,2023,NO,play_caller,explicit_play_caller_evidence_required,Pete Carmichael Jr,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-NO-quarterbacks_coach,2023,NO,quarterbacks_coach,missing_formal_role,Ronald Curry,medium,resolved,https://www.neworleanssaints.com/news/meet-the-new-orleans-saints-coaches-ronald-curry-x5145,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-NYG-offensive_coordinator-interval,2023,NYG,offensive_coordinator,season_interval_verification_required,Mike Kafka,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-NYG-play_caller,2023,NYG,play_caller,explicit_play_caller_evidence_required,Mike Kafka,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-NYG-quarterbacks_coach-interval,2023,NYG,quarterbacks_coach,season_interval_verification_required,Shea Tierney,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-NYJ-offensive_coordinator-interval,2023,NYJ,offensive_coordinator,season_interval_verification_required,Nathaniel Hackett,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-NYJ-play_caller,2023,NYJ,play_caller,explicit_play_caller_evidence_required,Nathaniel Hackett,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-NYJ-quarterbacks_coach,2023,NYJ,quarterbacks_coach,missing_formal_role,Rob Calabrese,medium,resolved,https://www.newyorkjets.com/news/todd-downing-will-be-the-main-voice-in-the-jets-qb-room,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-PHI-offensive_coordinator,2023,PHI,offensive_coordinator,missing_formal_role,Brian Johnson,medium,resolved,https://www.philadelphiaeagles.com/news/eagles-name-brian-johnson-offensive-coordinator,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-PHI-play_caller,2023,PHI,play_caller,explicit_play_caller_evidence_required,Brian Johnson,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-PHI-quarterbacks_coach-interval,2023,PHI,quarterbacks_coach,season_interval_verification_required,Alex Tanney,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-PIT-offensive_coordinator-interval,2023,PIT,offensive_coordinator,season_interval_verification_required,Matt Canada,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-PIT-play_caller,2023,PIT,play_caller,explicit_play_caller_evidence_required,Matt Canada|Mike Sullivan,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-PIT-quarterbacks_coach-interval,2023,PIT,quarterbacks_coach,season_interval_verification_required,Mike Sullivan,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-SEA-offensive_coordinator-interval,2023,SEA,offensive_coordinator,season_interval_verification_required,Shane Waldron,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-SEA-play_caller,2023,SEA,play_caller,explicit_play_caller_evidence_required,Shane Waldron,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-SEA-quarterbacks_coach-interval,2023,SEA,quarterbacks_coach,season_interval_verification_required,Greg Olson,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-SF-offensive_coordinator,2023,SF,offensive_coordinator,missing_formal_role,NO_SEPARATELY_DESIGNATED_ROLE,medium,resolved,https://www.49ers.com/news/john-lynch-kyle-shanahan-talk-offseason-coaching-changes,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-SF-play_caller,2023,SF,play_caller,explicit_play_caller_evidence_required,Kyle Shanahan,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-SF-quarterbacks_coach-interval,2023,SF,quarterbacks_coach,season_interval_verification_required,Brian Griese,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-TB-offensive_coordinator-interval,2023,TB,offensive_coordinator,season_interval_verification_required,Dave Canales,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-TB-play_caller,2023,TB,play_caller,explicit_play_caller_evidence_required,Dave Canales,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-TB-quarterbacks_coach,2023,TB,quarterbacks_coach,missing_formal_role,Thaddeus Lewis,medium,resolved,https://www.buccaneers.com/news/bucs-announce-2023-coaching-staff-additions-idzik-peete-edwards-lewis,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-TEN-offensive_coordinator-interval,2023,TEN,offensive_coordinator,season_interval_verification_required,Tim Kelly,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2023-TEN-play_caller,2023,TEN,play_caller,explicit_play_caller_evidence_required,Tim Kelly,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-TEN-quarterbacks_coach,2023,TEN,quarterbacks_coach,missing_formal_role,Charles London,medium,resolved,https://www.tennesseetitans.com/news/what-titans-hc-mike-vrabel-said-about-the-moves-on-his-coaching-staff,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-WAS-offensive_coordinator,2023,WAS,offensive_coordinator,missing_formal_role,Eric Bieniemy,medium,resolved,https://www.commanders.com/news/commanders-hire-eric-bieniemy-as-assistant-head-coach-offensive-coordinator,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2023-WAS-play_caller,2023,WAS,play_caller,explicit_play_caller_evidence_required,Eric Bieniemy,high,resolved,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2023-WAS-quarterbacks_coach,2023,WAS,quarterbacks_coach,missing_formal_role,Tavita Pritchard,medium,resolved,https://www.commanders.com/news/five-things-to-know-about-qb-coach-tavita-pritchard,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2024-ARI-offensive_coordinator-interval,2024,ARI,offensive_coordinator,season_interval_verification_required,Drew Petzing,medium,open,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2024-ARI-play_caller,2024,ARI,play_caller,explicit_play_caller_evidence_required,Drew Petzing,high,resolved,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2024-ARI-quarterbacks_coach,2024,ARI,quarterbacks_coach,missing_formal_role,Israel Woolfork,medium,resolved,https://www.azcardinals.com/news/cardinals-draft-primer-2024-quarterback,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2024-ATL-offensive_coordinator-interval,2024,ATL,offensive_coordinator,season_interval_verification_required,Zac Robinson,medium,open,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2024-ATL-play_caller,2024,ATL,play_caller,explicit_play_caller_evidence_required,Zac Robinson,high,resolved,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2024-ATL-quarterbacks_coach-interval,2024,ATL,quarterbacks_coach,season_interval_verification_required,T.J. Yates,medium,open,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2024-BAL-offensive_coordinator-interval,2024,BAL,offensive_coordinator,season_interval_verification_required,Todd Monken,medium,open,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2024-BAL-play_caller,2024,BAL,play_caller,explicit_play_caller_evidence_required,Todd Monken,high,resolved,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,Explicit caller identity and dated weekly boundaries verified in Checkpoint Eleven-B.
2024-BAL-quarterbacks_coach-interval,2024,BAL,quarterbacks_coach,season_interval_verification_required,Tee Martin,medium,open,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2024-BUF-offensive_coordinator-interval,2024,BUF,offensive_coordinator,season_interval_verification_required,Joe Brady,medium,open,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
