assignment_key,season,team_id,coach_id,coach_canonical_name,role,start_week,end_week,is_interim,is_shared,verification_status,confidence_level,interval_basis,evidence_scope,source_url,source_type,source_accessed_at,evidence_locator,evidence_note,required_terms,weekly_review_required
2023-BAL-quarterbacks_coach-01-18-tee-martin,2023,BAL,coach-tee-martin,Tee Martin,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 47 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-BUF-offensive_coordinator-01-10-ken-dorsey,2023,BUF,coach-ken-dorsey,Ken Dorsey,offensive_coordinator,1,10,false,false,verified,high,dated_source_weeks,formal_title_and_interval,https://www.buffalobills.com/news/bills-relieve-ken-dorsey-of-duties-joe-brady-as-interim-offensive-coordinator,official_team,2026-09-03,dated change effective Week 1,"Explicit offensive coordinator change evidence; Ken Dorsey, Weeks 1-10.",Ken Dorsey has been relieved of his duties|Joe Brady will serve as interim offensive coordinator,false
2023-BUF-offensive_coordinator-11-18-joe-brady,2023,BUF,coach-joe-brady,Joe Brady,offensive_coordinator,11,18,true,false,verified,high,dated_source_weeks,formal_title_and_interval,https://www.buffalobills.com/news/bills-relieve-ken-dorsey-of-duties-joe-brady-as-interim-offensive-coordinator,official_team,2026-09-03,dated change effective Week 11,"Explicit offensive coordinator change evidence; Joe Brady, Weeks 11-18.",Ken Dorsey has been relieved of his duties|Joe Brady will serve as interim offensive coordinator,false
2023-BUF-quarterbacks_coach-01-18-joe-brady,2023,BUF,coach-joe-brady,Joe Brady,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 53 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-CAR-offensive_coordinator-01-18-thomas-brown,2023,CAR,coach-thomas-brown,Thomas Brown,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://www.panthers.com/news/panthers-agree-to-terms-with-thomas-brown-as-offensive-coordinator,official_team,2026-09-04,February 17 2023 hire announcement,"Official team announcement says Carolina agreed to terms with Thomas Brown as offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",Thomas Brown|offensive coordinator|Feb 17 2023,true
2023-CAR-quarterbacks_coach-01-18-josh-mccown,2023,CAR,coach-josh-mccown,Josh McCown,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 157 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-CHI-offensive_coordinator-01-18-luke-getsy,2023,CHI,coach-luke-getsy,Luke Getsy,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 163 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-CHI-quarterbacks_coach-01-18-andrew-janocko,2023,CHI,coach-andrew-janocko,Andrew Janocko,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 163 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-CIN-offensive_coordinator-01-18-brian-callahan,2023,CIN,coach-brian-callahan,Brian Callahan,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 59 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-CIN-quarterbacks_coach-01-18-dan-pitcher,2023,CIN,coach-dan-pitcher,Dan Pitcher,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 59 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-CLE-offensive_coordinator-01-18-alex-van-pelt,2023,CLE,coach-alex-van-pelt,Alex Van Pelt,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 65 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-DAL-offensive_coordinator-01-18-brian-schottenheimer,2023,DAL,coach-brian-schottenheimer,Brian Schottenheimer,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 169 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-DAL-quarterbacks_coach-01-18-scott-tolzien,2023,DAL,coach-scott-tolzien,Scott Tolzien,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 169 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-DEN-offensive_coordinator-01-18-joe-lombardi,2023,DEN,coach-joe-lombardi,Joe Lombardi,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 71 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-DEN-quarterbacks_coach-01-18-davis-webb,2023,DEN,coach-davis-webb,Davis Webb,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 71 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-DET-offensive_coordinator-01-18-ben-johnson,2023,DET,coach-ben-johnson,Ben Johnson,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 175 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-DET-quarterbacks_coach-01-18-mark-brunell,2023,DET,coach-mark-brunell,Mark Brunell,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 175 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-GB-offensive_coordinator-01-18-adam-stenavich,2023,GB,coach-adam-stenavich,Adam Stenavich,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 181 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-GB-quarterbacks_coach-01-18-tom-clements,2023,GB,coach-tom-clements,Tom Clements,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 181 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-HOU-offensive_coordinator-01-18-bobby-slowik,2023,HOU,coach-bobby-slowik,Bobby Slowik,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 77 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-HOU-quarterbacks_coach-01-18-jerrod-johnson,2023,HOU,coach-jerrod-johnson,Jerrod Johnson,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.houstontexans.com/news/houston-texans-announce-2023-coaching-staff,official_team,2026-09-04,complete 2023 coaching-staff table,"Official team staff announcement lists Jerrod Johnson with the formal title Quarterbacks. Weeks encode the season designation, not independently observed weekly tenure.",Jerrod Johnson|Quarterbacks|2023 coaching staff,true
2023-IND-offensive_coordinator-01-18-jim-bob-cooter,2023,IND,coach-jim-bob-cooter,Jim Bob Cooter,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://www.colts.com/news/jim-bob-cooter-offensive-coordinator-detroit-lions-peyton-manning-2023,official_team,2026-09-04,December 7 2023 feature title and body,"Official team feature identifies Jim Bob Cooter as the Colts offensive coordinator in 2023. Weeks encode the season designation, not independently observed weekly tenure; source explicitly says he was not the play-caller.",Jim Bob Cooter|offensive coordinator|2023,true
2023-IND-quarterbacks_coach-01-18-cam-turner,2023,IND,coach-cam-turner,Cam Turner,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 83 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-JAX-offensive_coordinator-01-18-press-taylor,2023,JAX,coach-press-taylor,Press Taylor,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 89 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-JAX-quarterbacks_coach-01-18-mike-mccoy,2023,JAX,coach-mike-mccoy,Mike McCoy,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.jaguars.com/news/on-to-2023-jaguars-quarterbacks,official_team,2026-09-04,February 22 2023 position preview,"Official team preview identifies Mike McCoy as position coach and returning quarterbacks coach for the 2023 season. Weeks encode the season designation, not independently observed weekly tenure.",Position coach: Mike McCoy|returning quarterbacks coach Mike McCoy|2023,true
2023-KC-offensive_coordinator-01-18-matt-nagy,2023,KC,coach-matt-nagy,Matt Nagy,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://www.chiefs.com/news/chiefs-announce-coaching-staff-changes,official_team,2026-09-04,March 17 2023 coaching-staff table,"Official team staff announcement lists Matt Nagy as Offensive Coordinator for the 2023 season. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",Matt Nagy|Offensive Coordinator|2023 season,true
2023-KC-quarterbacks_coach-01-18-david-girardi,2023,KC,coach-david-girardi,David Girardi,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.chiefs.com/news/chiefs-announce-coaching-staff-changes,official_team,2026-09-04,March 17 2023 coaching-staff table,"Official team staff announcement lists David Girardi with the formal title Quarterbacks for the 2023 season. Weeks encode the season designation, not independently observed weekly tenure.",David Girardi|Quarterbacks|2023 season,true
2023-LA-offensive_coordinator-01-18-mike-lafleur,2023,LA,coach-mike-lafleur,Mike LaFleur,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 187 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-LA-quarterbacks_coach-01-18-zac-robinson,2023,LA,coach-zac-robinson,Zac Robinson,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 187 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks/pass game coordina-. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-LAC-offensive_coordinator-01-18-kellen-moore,2023,LAC,coach-kellen-moore,Kellen Moore,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://www.chargers.com/news/chargers-add-coaching-staff-jeff-howard-doug-nussmeier,official_team,2026-09-04,February 27 2023 staff-change announcement,"Official team announcement identifies Kellen Moore as the Chargers Offensive Coordinator in 2023. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",Chargers Offensive Coordinator Kellen Moore|Feb 27 2023,true
2023-LAC-quarterbacks_coach-01-18-doug-nussmeier,2023,LAC,coach-doug-nussmeier,Doug Nussmeier,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.chargers.com/news/chargers-add-coaching-staff-jeff-howard-doug-nussmeier,official_team,2026-09-04,February 27 2023 staff-change announcement,"Official team announcement says the Chargers added Doug Nussmeier as quarterbacks coach. Weeks encode the season designation, not independently observed weekly tenure.",Doug Nussmeier|quarterbacks|Feb 27 2023,true
2023-LV-offensive_coordinator-01-08-mick-lombardi,2023,LV,coach-mick-lombardi,Mick Lombardi,offensive_coordinator,1,8,false,false,verified,high,dated_source_weeks,formal_title_and_interval,https://www.nfl.com/news/team-meeting-led-to-changes-in-josh-mcdaniels-demeanor-at-practice-prior-to-firi,reputable_reporting,2026-09-03,dated change effective Week 1,"Explicit offensive coordinator change evidence; Mick Lombardi, Weeks 1-8.",Mick Lombardi was also fired|Bo Hardegree is the new play-caller and OC,false
2023-LV-offensive_coordinator-09-18-bo-hardegree,2023,LV,coach-bo-hardegree,Bo Hardegree,offensive_coordinator,9,18,true,false,verified,high,dated_source_weeks,formal_title_and_interval,https://www.raiders.com/news/quick-snap-raiders-dominate-at-home-claim-victory-over-new-york-giants,official_team,2026-09-03,Week 9 postgame report,Official team report identifies Bo Hardegree's Week 9 debut calling plays and interim offensive coordinator title.,Bo Hardegree's first game calling plays for the offense|quarterbacks coach was named interim offensive coordinator,false
2023-LV-quarterbacks_coach-01-18-bo-hardegree,2023,LV,coach-bo-hardegree,Bo Hardegree,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 101 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-MIA-offensive_coordinator-01-18-frank-smith,2023,MIA,coach-frank-smith,Frank Smith,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 113 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-MIA-quarterbacks_coach-01-18-darrell-bevell,2023,MIA,coach-darrell-bevell,Darrell Bevell,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 113 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks/passing game coordi-. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-MIN-offensive_coordinator-01-18-wes-phillips,2023,MIN,coach-wes-phillips,Wes Phillips,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 193 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-MIN-quarterbacks_coach-01-18-chris-o-hara,2023,MIN,coach-chris-o-hara,Chris O'Hara,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.vikings.com/news/2023-coaching-staff,official_team,2026-09-04,complete 2023 coaching-staff table,"Official team staff announcement lists Chris O'Hara with the formal title Quarterbacks. Weeks encode the season designation, not independently observed weekly tenure.",Chris O'Hara|Quarterbacks|2023 Coaching Staff,true
2023-NE-offensive_coordinator-01-18-bill-o-brien,2023,NE,coach-bill-o-brien,Bill O'Brien,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://www.patriots.com/news/patriots-hire-bill-o-brien-as-offensive-coordinator-quarterbacks-coach,official_team,2026-09-04,January 26 2023 hire announcement,"Official team announcement explicitly identifies Bill O'Brien's compound title as offensive coordinator/quarterbacks coach. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",Bill O'Brien|offensive coordinator/quarterbacks coach,true
2023-NE-quarterbacks_coach-01-18-bill-o-brien,2023,NE,coach-bill-o-brien,Bill O'Brien,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.patriots.com/news/patriots-hire-bill-o-brien-as-offensive-coordinator-quarterbacks-coach,official_team,2026-09-04,January 26 2023 hire announcement,"Official team announcement explicitly identifies Bill O'Brien's compound title as offensive coordinator/quarterbacks coach. Weeks encode the season designation, not independently observed weekly tenure.",Bill O'Brien|offensive coordinator/quarterbacks coach,true
2023-NO-offensive_coordinator-01-18-pete-carmichael,2023,NO,coach-pete-carmichael,Pete Carmichael,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 199 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-NO-quarterbacks_coach-01-18-ronald-curry,2023,NO,coach-ronald-curry,Ronald Curry,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.neworleanssaints.com/news/meet-the-new-orleans-saints-coaches-ronald-curry-x5145,official_team,2026-09-04,July 21 2023 coach profile,"Official team profile says Ronald Curry would serve as quarterbacks coach for a third season in 2023, with passing game coordinator as a compound title. Weeks encode the season designation, not independently observed weekly tenure.",serve as quarterbacks coach for the third season|Jul 21 2023,true
2023-NYG-offensive_coordinator-01-18-mike-kafka,2023,NYG,coach-mike-kafka,Mike Kafka,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 205 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-NYG-quarterbacks_coach-01-18-shea-tierney,2023,NYG,coach-shea-tierney,Shea Tierney,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 205 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-NYJ-offensive_coordinator-01-18-nathaniel-hackett,2023,NYJ,coach-nathaniel-hackett,Nathaniel Hackett,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 125 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-NYJ-quarterbacks_coach-01-18-rob-calabrese,2023,NYJ,coach-rob-calabrese,Rob Calabrese,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.newyorkjets.com/news/todd-downing-will-be-the-main-voice-in-the-jets-qb-room,official_team,2026-09-04,March 3 2023 quarterback-room article,"Official team article says the 2023 quarterback room included QB coach Rob Calabrese. Weeks encode the season designation, not independently observed weekly tenure.",QB coach Rob Calabrese|2023,true
2023-PHI-offensive_coordinator-01-18-brian-johnson,2023,PHI,coach-brian-johnson,Brian Johnson,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://www.philadelphiaeagles.com/news/eagles-name-brian-johnson-offensive-coordinator,official_team,2026-09-04,February 28 2023 promotion announcement,"Official team announcement names Brian Johnson offensive coordinator for 2023. Weeks encode the season designation, not independently observed weekly tenure.",Brian Johnson|offensive coordinator|2023,true
2023-PHI-quarterbacks_coach-01-18-alex-tanney,2023,PHI,coach-alex-tanney,Alex Tanney,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 211 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-PIT-offensive_coordinator-01-11-matt-canada,2023,PIT,coach-matt-canada,Matt Canada,offensive_coordinator,1,11,false,false,verified,high,dated_source_weeks,formal_title_and_interval,https://www.steelers.com/news/steelers-eddie-faulkner-focused-task-beating-cincinnati-bengals,official_team,2026-09-03,dated change effective Week 1,"Explicit offensive coordinator change evidence; Matt Canada, Weeks 1-11.",interim offensive coordinator|Tomlin relieved Canada,false
2023-PIT-offensive_coordinator-12-18-eddie-faulkner,2023,PIT,coach-eddie-faulkner,Eddie Faulkner,offensive_coordinator,12,18,true,false,verified,high,dated_source_weeks,formal_title_and_interval,https://www.steelers.com/news/steelers-eddie-faulkner-focused-task-beating-cincinnati-bengals,official_team,2026-09-03,dated change effective Week 12,"Explicit offensive coordinator change evidence; Eddie Faulkner, Weeks 12-18.",interim offensive coordinator|Tomlin relieved Canada,false
2023-PIT-quarterbacks_coach-01-18-mike-sullivan,2023,PIT,coach-mike-sullivan,Mike Sullivan,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 131 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-SEA-offensive_coordinator-01-18-shane-waldron,2023,SEA,coach-shane-waldron,Shane Waldron,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 223 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-SEA-quarterbacks_coach-01-18-greg-olson,2023,SEA,coach-greg-olson,Greg Olson,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 223 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-SF-quarterbacks_coach-01-18-brian-griese,2023,SF,coach-brian-griese,Brian Griese,quarterbacks_coach,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 217 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-TB-offensive_coordinator-01-18-dave-canales,2023,TB,coach-dave-canales,Dave Canales,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 229 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2023-TB-quarterbacks_coach-01-18-thaddeus-lewis,2023,TB,coach-thaddeus-lewis,Thaddeus Lewis,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.buccaneers.com/news/bucs-announce-2023-coaching-staff-additions-idzik-peete-edwards-lewis,official_team,2026-09-04,February 27 2023 staff announcement,"Official team announcement says Thad Lewis was promoted to Quarterbacks Coach for 2023. Weeks encode the season designation, not independently observed weekly tenure.",Thad Lewis|Quarterbacks Coach|2023,true
2023-TEN-offensive_coordinator-01-18-tim-kelly,2023,TEN,coach-tim-kelly,Tim Kelly,offensive_coordinator,1,18,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 137 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
